date,open,high,low,close,volume
2016-07-15,52.66,53.44,51.47,51.47,988588
2016-07-18,51.33,51.709,50.94,51.41,461909
2016-07-19,50.95,51.62,50.15,50.46,659006
2016-07-20,50.9,52.42,50.9,52.04,375572
2016-07-21,52.0,52.56,51.59,52.03,270796
2016-07-22,53.35,55.4,52.9,55.07,1058890
2016-07-25,54.91,55.87,54.0925,55.07,628723
2016-07-26,55.0,55.04,54.61,54.64,528927
2016-07-27,54.96,55.155,54.057,54.89,253340
2016-07-28,55.0,55.25,54.325,55.01,250248
2016-07-29,54.53,54.78,53.64,53.88,371661
2016-08-01,54.02,55.09,53.86,54.73,416107
2016-08-02,54.49,54.99,53.96,54.4,318678
2016-08-03,54.05,54.93,54.05,54.56,202127
2016-08-04,54.75,56.0,54.57,55.95,677974
2016-08-05,56.0,57.97,55.75,57.51,768721
2016-08-08,57.5,58.62,57.5,58.34,948882
2016-08-09,60.0,67.41,59.791,67.18,3921938
2016-08-10,66.18,68.0,65.03,67.94,2040957
2016-08-11,67.54,70.5,67.54,70.03,1828584
2016-08-12,69.49,70.62,68.25,70.54,1184695
2016-08-15,70.6,72.44,69.84,72.33,1122557
2016-08-16,72.33,72.33,70.16,71.64,1332988
2016-08-17,71.38,71.38,69.29,69.99,1417814
2016-08-18,69.95,71.74,69.69,71.27,1240483
2016-08-19,70.82,71.52,70.13,71.15,992982
2016-08-22,71.12,71.12,69.5,70.69,1214672
2016-08-23,70.62,71.28,69.71,70.75,996645
2016-08-24,71.14,72.88,70.73,70.92,1221914
2016-08-25,70.35,71.6282,70.0601,71.32,482073
2016-08-26,71.11,74.0,71.11,73.46,1196108
2016-08-29,73.9,76.67,73.5,75.05,1845675
2016-08-30,75.0,76.38,74.63,75.48,941649
2016-08-31,78.11,78.32,72.2,76.5,3587283
2016-09-01,77.0,79.61,76.13,78.75,3014845
2016-09-02,79.17,82.4,79.17,81.88,3411696
2016-09-06,82.22,85.24,82.22,84.15,3158855
2016-09-07,83.13,84.25,80.6,82.19,2385473
2016-09-08,77.92,79.6,76.8,77.1,2451904
2016-09-09,76.55,76.98,74.565,75.12,1936097
2016-09-12,72.84,76.17,72.76,76.14,1894334
2016-09-13,75.28,75.63,73.0,73.96,1631859
2016-09-14,74.99,76.66,74.7045,75.8,1580228
2016-09-15,75.98,77.15,75.66,76.75,1358518
2016-09-16,76.52,77.2,76.38,77.01,824303
2016-09-19,77.78,78.3,76.31,76.96,1065585
2016-09-20,77.04,77.64,76.05,76.49,823574
2016-09-21,76.4,77.69,76.08,77.47,940629
2016-09-22,78.1,79.3,77.5,77.9,1129249
2016-09-23,77.43,77.92,76.17,76.64,823358
2016-09-26,75.89,76.01,72.42,75.75,1234120
2016-09-27,76.2,78.22,76.0,77.73,1170316
2016-09-28,77.9,78.1,76.68,77.39,714565
2016-09-29,77.58,77.58,74.81,75.98,1109022
2016-09-30,76.29,76.91,73.61,73.83,1904994
2016-10-03,74.26,76.49,74.231,76.45,1499081
2016-10-04,76.9,80.42,76.05,79.11,2912997
2016-10-05,79.15,79.5,76.48,76.85,1767349
2016-10-06,76.44,76.9,75.14,75.98,1421982
2016-10-07,76.17,76.66,74.08,74.73,956070
2016-10-10,75.25,78.47,75.064,78.09,1181945
2016-10-11,77.1,77.9,75.34,75.58,1529356
2016-10-12,75.92,77.77,74.9101,76.95,767050
2016-10-13,75.83,75.93,73.42,75.41,1116469
2016-10-14,76.18,77.42,75.12,75.29,656207
2016-10-17,75.44,76.01,74.08,75.98,979055
2016-10-18,76.75,77.8501,76.6,77.54,1075353
2016-10-19,77.5,77.6998,76.03,77.2,617221
2016-10-20,77.38,77.38,75.32,76.8,812627
2016-10-21,76.44,76.75,75.68,76.29,540255
2016-10-24,76.75,79.4,76.75,77.88,1155317
2016-10-25,78.5,79.18,77.72,77.85,809682
2016-10-26,78.05,78.34,76.41,77.45,786279
2016-10-27,77.72,78.45,76.7,77.29,515242
2016-10-28,77.4,77.78,75.38,75.44,689902
2016-10-31,75.47,75.5734,71.83,72.14,1333134
2016-11-01,72.71,73.37,71.81,72.64,1017407
2016-11-02,72.35,72.54,69.2,69.7,1268049
2016-11-03,69.33,70.99,67.7,69.76,1408302
2016-11-04,69.41,70.11,68.65,69.01,754624
2016-11-07,70.35,72.29,70.35,71.48,751587
2016-11-08,71.71,72.19,71.0,71.59,827750
2016-11-09,70.09,72.2953,69.42,71.78,960498
2016-11-10,71.4,72.41,68.06,69.42,1207676
2016-11-11,68.56,70.26,66.64,69.4,936810
2016-11-14,69.43,69.92,64.89,64.97,1284447
2016-11-15,66.37,69.48,65.96,67.68,1391410
2016-11-16,66.99,69.05,66.8,68.56,753301
2016-11-17,68.45,68.98,67.52,67.85,780960
2016-11-18,68.02,68.67,67.18,68.2,915197
2016-11-21,69.37,70.45,66.87,67.29,2211614
2016-11-22,70.67,75.0,69.05,74.05,2938693
2016-11-23,73.99,77.115,73.02,76.41,1948041
2016-11-25,76.8,77.553,75.97,77.48,981293
2016-11-28,77.15,80.61,76.79,79.52,2506163
2016-11-29,80.2,80.63,78.41,79.04,1890918
2016-11-30,79.68,79.87,76.99,77.06,8432588
2016-12-01,76.5,76.68,71.55,72.15,2150561
2016-12-02,72.78,73.89,69.82,70.34,2528284
2016-12-05,71.08,73.77,70.07,73.37,1375404
2016-12-06,73.59,74.03,70.33,70.59,1116912
2016-12-07,70.93,72.26,70.57,71.42,1197916
2016-12-08,71.13,72.98,71.12,72.34,1081555
2016-12-09,72.48,73.2,71.8,72.16,934684
2016-12-12,71.34,71.34,67.78,68.33,1756242
2016-12-13,68.95,71.14,68.5,69.04,1379869
2016-12-14,69.0,69.81,67.9851,68.33,844745
2016-12-15,68.04,68.33,66.5101,66.74,854221
2016-12-16,66.73,67.0,65.25,65.43,1170593
2016-12-19,65.28,65.36,63.87,64.14,1174830
2016-12-20,64.28,64.97,63.23,64.32,839882
2016-12-21,64.26,64.58,63.63,64.22,906951
2016-12-22,63.72,64.22,62.2,62.38,802978
2016-12-23,62.48,63.15,61.82,62.41,684120
2016-12-27,62.61,64.0,62.18,63.39,611147
2016-12-28,63.6,63.6,61.8,62.02,601475
2016-12-29,62.29,62.67,61.76,62.13,516050
2016-12-30,62.21,62.83,60.46,60.79,927360
2017-01-03,61.14,62.93,61.14,61.87,601550
2017-01-04,61.94,64.08,61.94,63.88,1041160
2017-01-05,64.31,69.02,64.31,68.82,1686229
2017-01-06,69.18,69.37,67.071,67.09,548284
2017-01-09,67.09,67.65,66.4,67.12,748455
2017-01-10,67.58,68.67,67.3,67.34,914379
2017-01-11,67.22,68.23,66.59,67.31,666083
2017-01-12,67.34,67.87,66.47,67.71,466532
2017-01-13,68.17,68.93,67.83,68.5,741374
2017-01-17,68.26,68.26,66.41,66.87,719964
2017-01-18,67.01,68.01,66.4,67.98,497638
2017-01-19,68.25,68.6099,67.11,67.8,508644
2017-01-20,67.38,68.48,67.21,67.74,501638
2017-01-23,67.81,68.76,67.57,68.45,513587
2017-01-24,68.88,71.12,68.5295,70.33,688211
2017-01-25,70.94,71.167,69.9,70.34,310396
2017-01-26,70.09,70.39,69.19,69.61,258375
2017-01-27,69.51,70.12,69.14,69.74,224637
2017-01-30,69.39,69.4204,67.21,68.66,457588
2017-01-31,68.47,69.98,67.73,69.72,387597
2017-02-01,70.15,70.2199,68.77,69.48,325733
2017-02-02,69.67,70.77,69.025,70.0,350818
2017-02-03,70.0,70.21,68.91,69.15,392152
2017-02-06,69.3,72.08,68.76,71.67,576462
2017-02-07,71.89,74.98,71.67,74.21,1000761
2017-02-08,74.67,74.72,73.33,73.89,566698
2017-02-09,74.09,74.88,73.08,74.3,552668
2017-02-10,74.5,75.04,74.02,74.71,547714
2017-02-13,75.0,75.43,74.18,74.84,421610
2017-02-14,75.0,76.54,74.5155,76.27,749338
2017-02-15,76.33,76.82,76.0,76.29,631806
2017-02-16,76.01,77.53,75.6,76.38,826299
2017-02-17,75.57,76.07,72.7401,75.62,953604
2017-02-21,75.1,79.7188,75.1,78.99,1173229
2017-02-22,79.21,79.6,77.31,79.56,1049602
2017-02-23,79.9,79.9,68.67,68.92,3685886
2017-02-24,70.7,73.19,70.1,71.92,2154956
2017-02-27,72.09,72.42,70.685,70.84,964534
2017-02-28,70.6,71.31,69.4563,69.53,798143
2017-03-01,70.85,70.87,69.23,70.08,1068730
2017-03-02,70.04,70.41,69.31,69.63,916031
2017-03-03,69.53,70.07,68.81,69.23,568162
2017-03-06,69.1,69.9,68.13,69.84,703004
2017-03-07,70.13,70.47,69.5,70.08,819843
2017-03-08,70.32,72.06,70.0,70.71,599717
2017-03-09,71.11,71.26,68.79,69.63,785572
2017-03-10,70.09,70.09,68.7,69.26,409266
2017-03-13,69.59,71.0,69.59,70.9,514943
2017-03-14,70.9,71.3,70.07,70.58,622046
2017-03-15,70.66,71.0999,69.56,70.56,576463
2017-03-16,71.2,72.3,70.5,71.87,699800
2017-03-17,71.62,72.75,71.2,71.86,526356
2017-03-20,71.79,72.25,71.1,71.93,778330
2017-03-21,72.46,73.15,69.66,69.88,786361
2017-03-22,70.37,70.66,69.701,70.59,320803
2017-03-23,70.64,71.85,70.4,71.5,484207
2017-03-24,71.74,74.18,71.375,73.07,1070211
2017-03-27,72.21,73.08,71.65,72.91,624154
2017-03-28,72.52,73.52,71.82,72.15,528303
2017-03-29,72.16,73.84,71.82,73.56,839457
2017-03-30,73.7,74.1,72.36,72.72,949414
2017-03-31,72.26,73.28,71.75,72.12,384083
2017-04-03,72.55,73.1,72.13,72.89,523118
2017-04-04,72.65,72.65,71.4,71.55,312268
2017-04-05,71.51,72.04,70.56,70.77,917473
2017-04-06,70.61,71.11,69.9,70.97,760958
2017-04-07,70.62,71.1,69.88,70.6,735977
2017-04-10,70.8,71.5,70.58,71.14,1036259
2017-04-11,70.72,70.72,68.33,69.4,1904262
2017-04-12,69.25,70.105,69.235,69.73,693751
2017-04-13,69.59,69.85,69.0,69.05,442009
2017-04-17,69.24,69.75,69.24,69.64,273665
2017-04-18,69.66,70.0599,68.33,69.07,1330244
2017-04-19,69.5,69.69,68.62,68.99,805632
2017-04-20,69.46,70.92,69.28,70.31,1197084
2017-04-21,70.02,72.49,70.02,72.11,1036004
2017-04-24,72.85,73.57,72.2611,73.25,849183
2017-04-25,73.6,74.7,73.43,73.89,814116
2017-04-26,74.19,75.56,73.6,75.11,755705
2017-04-27,75.5,78.188,75.04,76.86,1400426
2017-04-28,76.91,77.16,75.86,76.81,1026256
2017-05-01,76.63,77.49,76.63,77.19,411658
2017-05-02,77.59,78.705,76.9,78.28,950522
2017-05-03,77.83,77.83,76.41,77.04,529294
2017-05-04,77.3,77.5,75.91,76.89,492933
2017-05-05,77.31,77.95,76.24,77.77,510733
2017-05-08,77.79,80.4,77.695,79.87,1390679
2017-05-09,80.58,82.15,80.0,81.08,989745
2017-05-10,81.49,84.1,80.732,83.41,939250
2017-05-11,83.73,83.96,81.83,83.6,803169
2017-05-12,83.49,83.965,82.53,83.5,722496
2017-05-15,84.0,84.19,82.91,84.04,1479866
2017-05-16,88.89,100.98,88.78,99.04,10652751
2017-05-17,98.07,99.29,95.4,97.23,3285135
2017-05-18,96.25,102.3948,95.08,101.51,2296450
2017-05-19,103.35,103.4,100.55,102.11,1597669
2017-05-22,103.49,105.99,102.55,105.14,1905346
2017-05-23,105.56,105.56,99.77,100.19,2146895
2017-05-24,100.74,101.69,99.02,100.28,1338144
2017-05-25,100.57,101.432,99.08,101.0,1064158
2017-05-26,101.24,104.8,100.6216,104.25,1640888
2017-05-30,103.9,104.35,100.51,101.34,1203364
2017-05-31,101.55,101.74,97.47,97.97,2549222
2017-06-01,98.17,99.26,95.6901,97.61,2446582
2017-06-02,98.45,99.2,95.65,96.5,1467595
2017-06-05,92.86,93.89,91.21,92.14,2028336
2017-06-06,93.22,93.69,90.02,90.31,1985320
2017-06-07,90.97,94.41,90.501,93.61,2703689
2017-06-08,95.8,96.5,87.36,89.47,4541803
2017-06-09,89.47,90.91,85.67,87.65,2561560
2017-06-12,86.03,89.3,85.28,87.13,1625632
2017-06-13,87.81,89.25,85.89,86.82,1147670
2017-06-14,87.88,88.38,85.2,85.9,1274121
2017-06-15,84.29,86.82,83.4,86.29,1369170
2017-06-16,86.28,87.03,85.38,85.91,996196
2017-06-19,87.32,89.1,87.099,88.39,1207842
2017-06-20,88.51,89.86,87.8405,88.43,645079
2017-06-21,89.03,92.2,88.61,91.93,1166631
2017-06-22,85.8,89.09,84.5,87.49,3667303
2017-06-23,88.51,88.8,86.98,87.61,942038
2017-06-26,88.32,89.0,85.59,86.62,981172
2017-06-27,86.41,87.45,84.79,84.97,951354
2017-06-28,85.37,86.79,83.41,86.75,799269
2017-06-29,85.92,86.93,84.27,85.39,876002
2017-06-30,85.13,85.8368,83.66,84.97,589204
2017-07-03,85.5,85.98,84.12,85.86,414219
2017-07-05,86.4,87.88,85.2,85.44,787381
2017-07-06,84.53,86.0,84.13,85.14,418636
2017-07-07,85.78,87.75,85.35,86.62,709036
2017-07-10,86.71,88.22,86.5,86.89,474005
2017-07-11,87.18,88.35,86.78,88.18,595907
2017-07-12,88.98,92.53,88.65,92.22,1569676
2017-07-13,92.5,94.13,91.9168,92.63,1081354
2017-07-14,93.23,94.48,93.2,93.25,745865
2017-07-17,93.92,95.17,91.5061,91.85,1004711
2017-07-18,91.8,93.7,90.0001,93.64,804828
2017-07-19,94.72,95.49,93.53,93.94,834188
2017-07-20,94.66,94.7483,91.771,92.65,1153237
2017-07-21,92.43,93.27,91.83,92.46,516297
2017-07-24,92.64,94.61,92.64,94.34,978447
2017-07-25,94.74,94.85,92.7,94.3,590007
2017-07-26,94.01,94.48,93.57,94.22,712830
2017-07-27,95.12,96.33,89.9,92.36,1825697
2017-07-28,92.29,95.12,91.01,94.6,679665
2017-07-31,94.59,95.16,93.43,94.81,727780
2017-08-01,95.4,97.01,94.82,95.9,840627
2017-08-02,95.91,96.61,92.37,93.97,896960
2017-08-03,94.37,97.04,93.52,96.26,674995
2017-08-04,96.87,98.0,95.54,96.12,1053786
2017-08-07,97.25,100.79,97.16,100.33,2338775
2017-08-08,102.29,102.35,99.155,100.07,1854580
2017-08-09,97.24,100.27,92.312,100.0,2987617
2017-08-10,98.78,98.78,93.58,94.4,1427333
2017-08-11,93.64,96.1978,91.61,95.29,1411097
2017-08-14,97.22,99.09,96.5838,98.91,1100868
2017-08-15,98.13,99.33,96.72,96.75,976610
2017-08-16,97.5,99.2423,97.5,98.75,599340
2017-08-17,98.54,99.46,97.21,98.16,689226
2017-08-18,98.11,98.82,95.835,98.4,691266
2017-08-21,98.63,100.95,98.18,99.23,914238
2017-08-22,99.24,101.073,98.53,100.87,960753
2017-08-23,99.79,104.44,98.88,103.86,1116189
2017-08-24,103.65,105.62,102.66,103.92,920791
2017-08-25,104.17,104.71,100.26,100.68,891193
2017-08-28,101.3,101.362,96.32,98.09,1100193
2017-08-29,96.36,98.81,96.1455,98.07,725927
2017-08-30,98.7,100.04,97.55,99.45,527715
2017-08-31,99.56,102.33,98.81,101.83,991091
2017-09-01,102.35,107.743,102.05,106.66,1517589
2017-09-05,104.75,107.53,103.65,105.84,1082518
2017-09-06,106.23,109.71,106.01,108.39,1494087
2017-09-07,108.44,113.3,107.705,112.02,1455419
2017-09-08,111.55,113.875,110.28,111.16,1067797
2017-09-11,112.0,114.94,111.4,113.97,1047249
2017-09-12,115.48,116.7,114.22,116.45,1015859
2017-09-13,116.5,118.85,115.6,117.08,1186980
2017-09-14,116.84,118.72,115.6,117.42,1072251
2017-09-15,116.81,118.13,116.25,116.33,2928781
2017-09-18,117.78,117.95,114.64,115.06,1440002
2017-09-19,116.68,118.25,113.58,117.03,1071071
2017-09-20,117.14,117.48,114.27,116.59,847305
2017-09-21,116.85,116.922,112.23,115.41,964870
2017-09-22,114.48,115.94,114.01,115.68,530306
2017-09-25,114.02,114.63,109.78,111.57,1109610
2017-09-26,112.64,115.91,112.04,112.87,628671
2017-09-27,114.68,114.79,111.61,114.37,845588
2017-09-28,113.37,114.35,111.8,113.46,625431
2017-09-29,114.83,115.28,114.18,114.65,573903
2017-10-02,115.35,117.6,114.54,115.86,627435
2017-10-03,116.97,119.2,116.38,118.67,1228362
2017-10-04,119.0,119.0,116.06,116.5,729965
2017-10-05,116.65,117.28,115.041,116.05,626951
2017-10-06,115.5,116.26,114.71,115.27,1017256
2017-10-09,115.21,115.63,113.0043,113.74,1140060
2017-10-10,113.95,114.88,110.2104,111.99,1608297
2017-10-11,111.93,114.6,111.26,113.93,710965
2017-10-12,113.01,115.16,112.84,114.96,719207
2017-10-13,115.9,118.1,115.28,116.59,665833
2017-10-16,116.6,117.5,114.78,114.99,623181
2017-10-17,115.64,115.68,113.59,114.26,374822
2017-10-18,114.89,115.34,113.23,114.89,328486
2017-10-19,113.1,113.11,109.8,111.6,715182
2017-10-20,112.73,113.65,110.16,110.48,792051
2017-10-23,110.52,112.37,109.77,111.09,512328
2017-10-24,111.2,111.79,110.22,110.62,426565
2017-10-25,111.85,114.2,107.04,107.78,1236757
2017-10-26,108.07,108.27,105.28,105.39,1158400
2017-10-27,105.95,106.28,104.04,105.0,981265
2017-10-30,104.01,107.3319,104.01,105.37,1000788
2017-10-31,105.51,108.079,105.51,107.65,579823
2017-11-01,108.3,113.72,108.28,113.13,1837110
2017-11-02,114.0,114.35,107.69,108.34,1456452
2017-11-03,109.15,110.0,107.03,109.46,519542
2017-11-06,110.36,111.14,109.61,110.03,1046365
2017-11-07,106.22,107.0,97.4205,103.0,5885909
2017-11-08,103.5,109.36,103.2,107.61,2738653
2017-11-09,106.61,108.0,105.27,106.79,1313761
2017-11-10,106.25,108.77,105.5,105.84,706424
2017-11-13,105.5,107.23,104.4,106.15,750288
2017-11-14,105.81,108.62,104.919,106.5,1007478
2017-11-15,105.99,106.21,103.21,104.25,1056985
2017-11-16,105.52,108.2,105.34,107.51,1073392
2017-11-17,107.77,109.39,106.09,106.4,1024324
2017-11-20,106.7,110.75,106.7,109.14,1088644
2017-11-21,110.07,112.76,109.42,110.51,1275194
2017-11-22,111.02,112.95,110.78,112.05,1210827
2017-11-24,112.34,112.34,109.14,109.22,713342
2017-11-27,109.51,109.9999,105.22,105.32,1679617
2017-11-28,105.59,106.7,104.07,105.28,922753
2017-11-29,105.35,105.86,99.06,101.23,2082367
2017-11-30,101.23,101.4711,97.51,97.77,1470877
2017-12-01,96.6,98.71,95.61,95.79,1399496
2017-12-04,97.35,99.76,95.305,97.0,1808186
2017-12-05,96.15,97.999,94.86,96.07,785999
2017-12-06,94.69,96.5,94.06,95.5,798759
2017-12-07,95.72,97.65,95.66,96.05,729303
2017-12-08,97.74,99.525,96.83,97.02,1299836
2017-12-11,97.15,100.51,97.15,99.59,731852
2017-12-12,99.5,99.5,97.66,98.2,568197
2017-12-13,99.0,100.5,98.7164,99.63,783884
2017-12-14,99.5,101.234,99.02,99.56,2071910
2017-12-15,99.56,101.11,98.7,100.9,829609
2017-12-18,102.0,105.22,100.775,104.34,811394
2017-12-19,103.87,104.99,102.18,102.23,587972
2017-12-20,102.82,103.33,101.3245,102.83,342093
2017-12-21,103.18,106.43,103.11,104.61,540918
2017-12-22,104.83,105.57,103.87,104.26,308913
2017-12-26,103.79,104.3,101.88,103.69,265129
2017-12-27,103.67,104.28,102.45,104.06,201405
2017-12-28,104.72,105.24,102.57,102.6,312177
2017-12-29,103.26,103.2747,99.9801,100.31,881942
2018-01-02,102.39,108.75,102.05,108.43,1407747
2018-01-03,108.72,110.92,107.94,109.69,1008290
2018-01-04,110.615,112.49,108.56,109.78,561711
2018-01-05,110.84,112.6525,109.79,112.41,616115
2018-01-08,111.94,114.04,111.94,112.64,576724
2018-01-09,113.21,113.6,110.35,113.19,530488
2018-01-10,112.99,113.48,111.35,112.82,439255
2018-01-11,113.26,114.03,112.54,112.83,403318
2018-01-12,113.24,113.45,112.55,113.0,1060303
2018-01-16,114.87,116.11,111.32,111.97,1454244
2018-01-17,113.59,119.6,113.34,118.96,1357353
2018-01-18,118.72,120.4,117.03,119.63,968372
2018-01-19,120.0,121.92,119.82,120.06,683572
2018-01-22,121.88,121.88,118.611,119.1,893343
2018-01-23,119.83,120.31,118.5901,119.78,622587
2018-01-24,120.95,121.66,116.237,118.02,949845
2018-01-25,118.47,119.085,115.92,118.47,703308
2018-01-26,120.0,122.93,119.9,122.19,798625
2018-01-29,120.0,121.3236,117.48,118.98,864554
2018-01-30,116.53,117.23,114.27,115.16,1139461
2018-01-31,117.29,119.0,116.75,117.25,589124
2018-02-01,115.52,120.9252,115.24,118.54,804221
2018-02-02,116.86,117.54,112.21,112.57,1026660
2018-02-05,111.35,114.49,107.76,107.77,1350803
2018-02-06,104.65,110.6,103.87,108.92,1243614
2018-02-07,108.08,109.72,106.5,107.7,1162386
2018-02-08,108.1,110.42,101.11,101.16,1207815
2018-02-09,102.6,105.5,100.33,104.38,1501887
2018-02-12,105.83,107.1,104.01,105.74,1182736
2018-02-13,110.0,114.99,109.02,112.25,1991773
2018-02-14,112.3,118.5,112.23,117.55,1638701
2018-02-15,118.6,121.03,117.64,118.85,1359694
2018-02-16,118.25,119.02,114.9,114.95,993035
2018-02-20,114.58,116.7724,114.27,115.88,869671
2018-02-21,116.94,119.45,116.5,116.53,991897
2018-02-22,117.05,117.89,115.03,115.46,779068
2018-02-23,116.58,121.91,116.38,121.8,1546561
2018-02-26,122.39,124.6,117.67,118.73,1727764
2018-02-27,118.6,119.87,116.303,116.65,1182839
2018-02-28,117.88,118.1,115.76,116.93,872350
2018-03-01,116.9,117.4964,113.53,114.55,855199
2018-03-02,112.99,117.58,111.55,117.5,796610
2018-03-05,116.7,118.88,116.16,117.62,768800
2018-03-06,118.51,121.59,118.27,121.42,1004736
2018-03-07,119.5,123.23,119.03,122.92,1044526
2018-03-08,123.16,123.77,120.7405,121.94,717595
2018-03-09,123.0,123.3122,120.635,121.91,846470
2018-03-12,122.47,123.3346,118.65,118.87,970288
2018-03-13,119.29,119.62,116.14,117.71,1083707
2018-03-14,117.57,119.35,117.27,118.46,595706
2018-03-15,118.98,119.69,116.82,118.56,646608
2018-03-16,118.52,118.52,116.2,116.8,763764
2018-03-19,115.4,116.83,114.3,116.07,547487
2018-03-20,117.1,119.68,116.555,119.22,804186
2018-03-21,118.64,119.5,116.76,117.52,637652
2018-03-22,115.64,116.715,108.7077,109.55,1486246
2018-03-23,109.03,110.9,106.78,106.86,1201756
2018-03-26,109.78,110.43,106.15,110.27,981556
2018-03-27,111.08,111.25,103.63,104.31,941024
2018-03-28,103.66,103.86,98.92,99.73,2137508
